"Row","Col","Sample","Plate"
"C",4,"E2380","E2354-E2449"
"D",4,"E2381","E2354-E2449"
"E",4,"E2382","E2354-E2449"
"F",4,"E2383","E2354-E2449"
"G",4,"E2384","E2354-E2449"
"H",4,"E2385","E2354-E2449"
"A",5,"E2386","E2354-E2449"
"B",5,"E2387","E2354-E2449"
"C",5,"E2388","E2354-E2449"
"D",5,"E2389","E2354-E2449"
"E",5,"E2390","E2354-E2449"
"F",5,"E2391","E2354-E2449"
"G",5,"E2392","E2354-E2449"
"H",5,"E2393","E2354-E2449"
"A",6,"E2394","E2354-E2449"
"B",6,"E2395","E2354-E2449"
"C",6,"E2396","E2354-E2449"
"D",6,"E2397","E2354-E2449"
"E",6,"E2398","E2354-E2449"
"F",6,"E2399","E2354-E2449"
"G",6,"E2400","E2354-E2449"
"H",6,"E2401","E2354-E2449"
"A",7,"E2402","E2354-E2449"
"B",7,"E2403","E2354-E2449"
"C",7,"E2404","E2354-E2449"
"D",7,"E2405","E2354-E2449"
"E",7,"E2406","E2354-E2449"
"F",7,"E2407","E2354-E2449"
"G",7,"E2408","E2354-E2449"
"H",7,"E2409","E2354-E2449"
"A",8,"E2410","E2354-E2449"
"B",8,"E2411","E2354-E2449"
"C",8,"E2412","E2354-E2449"
"D",8,"E2413","E2354-E2449"
"E",8,"E2414","E2354-E2449"
"F",8,"E2415","E2354-E2449"
"G",8,"E2416","E2354-E2449"
"H",8,"E2417","E2354-E2449"
"A",9,"E2418","E2354-E2449"
"B",9,"E2419","E2354-E2449"
"C",9,"E2420","E2354-E2449"
"D",9,"E2421","E2354-E2449"
"E",9,"E2422","E2354-E2449"
"F",9,"E2423","E2354-E2449"
"G",9,"E2424","E2354-E2449"
"H",9,"E2425","E2354-E2449"
"A",10,"E2426","E2354-E2449"
"B",10,"E2427","E2354-E2449"
"C",10,"E2428","E2354-E2449"
"D",10,"E2429","E2354-E2449"
"E",10,"E2430","E2354-E2449"
"F",10,"E2431","E2354-E2449"
"G",10,"E2432","E2354-E2449"
"H",10,"E2433","E2354-E2449"
"A",11,"E2434","E2354-E2449"
"B",11,"E2435","E2354-E2449"
"C",11,"E2436","E2354-E2449"
"D",11,"E2437","E2354-E2449"
"E",11,"E2438","E2354-E2449"
"F",11,"E2439","E2354-E2449"
"G",11,"E2440","E2354-E2449"
"H",11,"E2441","E2354-E2449"
"A",12,"E2442","E2354-E2449"
"B",12,"E2443","E2354-E2449"
"C",12,"E2444","E2354-E2449"
"D",12,"E2445","E2354-E2449"
"E",12,"E2446","E2354-E2449"
"F",12,"E2447","E2354-E2449"
"G",12,"E2448","E2354-E2449"
"H",12,"E2449","E2354-E2449"
"A",1,"E2450","E2450-E2545"
"B",1,"E2451","E2450-E2545"
"C",1,"E2452","E2450-E2545"
"D",1,"E2453","E2450-E2545"
"E",1,"E2454","E2450-E2545"
"F",1,"E2455","E2450-E2545"
"G",1,"E2456","E2450-E2545"
"H",1,"E2457","E2450-E2545"
"A",2,"E2458","E2450-E2545"
"B",2,"E2459","E2450-E2545"
"C",2,"E2460","E2450-E2545"
"D",2,"E2461","E2450-E2545"
"E",2,"E2462","E2450-E2545"
"F",2,"E2463","E2450-E2545"
"G",2,"E2464","E2450-E2545"
"H",2,"E2465","E2450-E2545"
"A",3,"E2466","E2450-E2545"
"B",3,"E2467","E2450-E2545"
"C",3,"E2468","E2450-E2545"
"D",3,"E2469","E2450-E2545"
"E",3,"E2470","E2450-E2545"
"F",3,"E2471","E2450-E2545"
"G",3,"E2472","E2450-E2545"
"H",3,"E2473","E2450-E2545"
"A",4,"E2474","E2450-E2545"
"B",4,"E2475","E2450-E2545"
"C",4,"E2476","E2450-E2545"
"D",4,"E2477","E2450-E2545"
"E",4,"E2478","E2450-E2545"
"F",4,"E2479","E2450-E2545"
"G",4,"E2480","E2450-E2545"
"H",4,"E2481","E2450-E2545"
"A",5,"E2482","E2450-E2545"
"B",5,"E2483","E2450-E2545"
"C",5,"E2484","E2450-E2545"
"D",5,"E2485","E2450-E2545"
"E",5,"E2486","E2450-E2545"
"F",5,"E2487","E2450-E2545"
"G",5,"E2488","E2450-E2545"
"H",5,"E2489","E2450-E2545"
"A",6,"E2490","E2450-E2545"
"B",6,"E2491","E2450-E2545"
"C",6,"E2492","E2450-E2545"
"D",6,"E2493","E2450-E2545"
"E",6,"E2494","E2450-E2545"
"F",6,"E2495","E2450-E2545"
"G",6,"E2496","E2450-E2545"
"H",6,"E2497","E2450-E2545"
"A",7,"E2498","E2450-E2545"
"B",7,"E2499","E2450-E2545"
"C",7,"E2500","E2450-E2545"
"D",7,"E2501","E2450-E2545"
"E",7,"E2502","E2450-E2545"
"F",7,"E2503","E2450-E2545"
"G",7,"E2504","E2450-E2545"
"H",7,"E2505","E2450-E2545"
"A",8,"E2506","E2450-E2545"
"B",8,"E2507","E2450-E2545"
"C",8,"E2508","E2450-E2545"
"D",8,"E2509","E2450-E2545"
"E",8,"E2510","E2450-E2545"
"F",8,"E2511","E2450-E2545"
"G",8,"E2512","E2450-E2545"
"H",8,"E2513","E2450-E2545"
"A",9,"E2514","E2450-E2545"
"B",9,"E2515","E2450-E2545"
"C",9,"E2516","E2450-E2545"
"D",9,"E2517","E2450-E2545"
"E",9,"E2518","E2450-E2545"
"F",9,"E2519","E2450-E2545"
"G",9,"E2520","E2450-E2545"
"H",9,"E2521","E2450-E2545"
"A",10,"E2522","E2450-E2545"
"B",10,"E2523","E2450-E2545"
"C",10,"E2524","E2450-E2545"
"D",10,"E2525","E2450-E2545"
"E",10,"E2526","E2450-E2545"
"F",10,"E2527","E2450-E2545"
"G",10,"E2528","E2450-E2545"
"H",10,"E2529","E2450-E2545"
"A",11,"E2530","E2450-E2545"
"B",11,"E2531","E2450-E2545"
"C",11,"E2532","E2450-E2545"
"D",11,"E2533","E2450-E2545"
"E",11,"E2534","E2450-E2545"
"F",11,"E2535","E2450-E2545"
"G",11,"E2536","E2450-E2545"
"H",11,"E2537","E2450-E2545"
"A",12,"E2538","E2450-E2545"
"B",12,"E2539","E2450-E2545"
"C",12,"E2540","E2450-E2545"
"D",12,"E2541","E2450-E2545"
"E",12,"E2542","E2450-E2545"
"F",12,"E2543","E2450-E2545"
"G",12,"E2544","E2450-E2545"
"H",12,"E2545","E2450-E2545"
"A",1,"E2546","E2546-E2641"
"B",1,"E2547","E2546-E2641"
"C",1,"E2548","E2546-E2641"
"D",1,"E2549","E2546-E2641"
"E",1,"E2550","E2546-E2641"
"F",1,"E2551","E2546-E2641"
"G",1,"E2552","E2546-E2641"
"H",1,"E2553","E2546-E2641"
"A",2,"E2554","E2546-E2641"
"B",2,"E2555","E2546-E2641"
"C",2,"E2556","E2546-E2641"
"D",2,"E2557","E2546-E2641"
"E",2,"E2558","E2546-E2641"
"F",2,"E2559","E2546-E2641"
"G",2,"E2560","E2546-E2641"
"H",2,"E2561","E2546-E2641"
"A",3,"E2562","E2546-E2641"
"B",3,"E2563","E2546-E2641"
"C",3,"E2564","E2546-E2641"
"D",3,"E2565","E2546-E2641"
"E",3,"E2566","E2546-E2641"
"F",3,"E2567","E2546-E2641"
"G",3,"E2568","E2546-E2641"
"H",3,"E2569","E2546-E2641"
"A",4,"E2570","E2546-E2641"
"B",4,"E2571","E2546-E2641"
"C",4,"E2572","E2546-E2641"
"D",4,"E2573","E2546-E2641"
"E",4,"E2574","E2546-E2641"
"F",4,"E2575","E2546-E2641"
"G",4,"E2576","E2546-E2641"
"H",4,"E2577","E2546-E2641"
"A",5,"E2578","E2546-E2641"
"B",5,"E2579","E2546-E2641"
"C",5,"E2580","E2546-E2641"
"D",5,"E2581","E2546-E2641"
"E",5,"E2582","E2546-E2641"
"F",5,"E2583","E2546-E2641"
"G",5,"E2584","E2546-E2641"
"H",5,"E2585","E2546-E2641"
"A",6,"E2586","E2546-E2641"
"B",6,"E2587","E2546-E2641"
"C",6,"E2588","E2546-E2641"
"D",6,"E2589","E2546-E2641"
"E",6,"E2590","E2546-E2641"
"F",6,"E2591","E2546-E2641"
"G",6,"E2592","E2546-E2641"
"H",6,"E2593","E2546-E2641"
"A",7,"E2594","E2546-E2641"
"B",7,"E2595","E2546-E2641"
"C",7,"E2596","E2546-E2641"
"D",7,"E2597","E2546-E2641"
"E",7,"E2598","E2546-E2641"
"F",7,"E2599","E2546-E2641"
"G",7,"E2600","E2546-E2641"
"H",7,"E2601","E2546-E2641"
"A",8,"E2602","E2546-E2641"
"B",8,"E2603","E2546-E2641"
"C",8,"E2604","E2546-E2641"
"D",8,"E2605","E2546-E2641"
"E",8,"E2606","E2546-E2641"
"F",8,"E2607","E2546-E2641"
"G",8,"E2608","E2546-E2641"
"H",8,"E2609","E2546-E2641"
"A",9,"E2610","E2546-E2641"
"B",9,"E2611","E2546-E2641"
"C",9,"E2612","E2546-E2641"
"D",9,"E2613","E2546-E2641"
"E",9,"E2614","E2546-E2641"
"F",9,"E2615","E2546-E2641"
"G",9,"E2616","E2546-E2641"
"H",9,"E2617","E2546-E2641"
"A",10,"E2618","E2546-E2641"
"B",10,"E2619","E2546-E2641"
"C",10,"E2620","E2546-E2641"
"D",10,"E2621","E2546-E2641"
"E",10,"E2622","E2546-E2641"
"F",10,"E2623","E2546-E2641"
"G",10,"E2624","E2546-E2641"
"H",10,"E2625","E2546-E2641"
"A",11,"E2626","E2546-E2641"
"B",11,"E2627","E2546-E2641"
"C",11,"E2628","E2546-E2641"
"D",11,"E2629","E2546-E2641"
"E",11,"E2630","E2546-E2641"
"F",11,"E2631","E2546-E2641"
"G",11,"E2632","E2546-E2641"
"H",11,"E2633","E2546-E2641"
"A",12,"E2634","E2546-E2641"
"B",12,"E2635","E2546-E2641"
"C",12,"E2636","E2546-E2641"
"D",12,"E2637","E2546-E2641"
"E",12,"E2638","E2546-E2641"
"F",12,"E2639","E2546-E2641"
"G",12,"E2640","E2546-E2641"
"H",12,"E2641","E2546-E2641"
"A",1,"E2642","E2642-E2737"
"B",1,"E2643","E2642-E2737"
"C",1,"E2644","E2642-E2737"
"D",1,"E2645","E2642-E2737"
"E",1,"E2646","E2642-E2737"
"F",1,"E2647","E2642-E2737"
"G",1,"E2648","E2642-E2737"
"H",1,"E2649","E2642-E2737"
"A",2,"E2650","E2642-E2737"
"B",2,"E2651","E2642-E2737"
"C",2,"E2652","E2642-E2737"
"D",2,"E2653","E2642-E2737"
"E",2,"E2654","E2642-E2737"
"F",2,"E2655","E2642-E2737"
"G",2,"E2656","E2642-E2737"
"H",2,"E2657","E2642-E2737"
"A",3,"E2658","E2642-E2737"
"B",3,"E2659","E2642-E2737"
"C",3,"E2660","E2642-E2737"
"D",3,"E2661","E2642-E2737"
"E",3,"E2662","E2642-E2737"
"F",3,"E2663","E2642-E2737"
"G",3,"E2664","E2642-E2737"
"H",3,"E2665","E2642-E2737"
"A",4,"E2666","E2642-E2737"
"B",4,"E2667","E2642-E2737"
"C",4,"E2668","E2642-E2737"
"D",4,"E2669","E2642-E2737"
"E",4,"E2670","E2642-E2737"
"F",4,"E2671","E2642-E2737"
"G",4,"E2672","E2642-E2737"
"H",4,"E2673","E2642-E2737"
"A",5,"E2674","E2642-E2737"
"B",5,"E2675","E2642-E2737"
"C",5,"E2676","E2642-E2737"
"D",5,"E2677","E2642-E2737"
"E",5,"E2678","E2642-E2737"
"F",5,"E2679","E2642-E2737"
"G",5,"E2680","E2642-E2737"
"H",5,"E2681","E2642-E2737"
"A",6,"E2682","E2642-E2737"
"B",6,"E2683","E2642-E2737"
"C",6,"E2684","E2642-E2737"
"D",6,"E2685","E2642-E2737"
"E",6,"E2686","E2642-E2737"
"F",6,"E2687","E2642-E2737"
"G",6,"E2688","E2642-E2737"
"H",6,"E2689","E2642-E2737"
"A",7,"E2690","E2642-E2737"
"B",7,"E2691","E2642-E2737"
"C",7,"E2692","E2642-E2737"
"D",7,"E2693","E2642-E2737"
"E",7,"E2694","E2642-E2737"
"F",7,"E2695","E2642-E2737"
"G",7,"E2696","E2642-E2737"
"H",7,"E2697","E2642-E2737"
"A",8,"E2698","E2642-E2737"
"B",8,"E2699","E2642-E2737"
"C",8,"E2700","E2642-E2737"
"D",8,"E2701","E2642-E2737"
"E",8,"E2702","E2642-E2737"
"F",8,"E2703","E2642-E2737"
"G",8,"E2704","E2642-E2737"
"H",8,"E2705","E2642-E2737"
"A",9,"E2706","E2642-E2737"
"B",9,"E2707","E2642-E2737"
"C",9,"E2708","E2642-E2737"
"D",9,"E2709","E2642-E2737"
"E",9,"E2710","E2642-E2737"
"F",9,"E2711","E2642-E2737"
"G",9,"E2712","E2642-E2737"
"H",9,"E2713","E2642-E2737"
"A",10,"E2714","E2642-E2737"
"B",10,"E2715","E2642-E2737"
"C",10,"E2716","E2642-E2737"
"D",10,"E2717","E2642-E2737"
"E",10,"E2718","E2642-E2737"
"F",10,"E2719","E2642-E2737"
"G",10,"E2720","E2642-E2737"
"H",10,"E2721","E2642-E2737"
"A",11,"E2722","E2642-E2737"
"B",11,"E2723","E2642-E2737"
"C",11,"E2724","E2642-E2737"
"D",11,"E2725","E2642-E2737"
"E",11,"E2726","E2642-E2737"
"F",11,"E2727","E2642-E2737"
"G",11,"E2728","E2642-E2737"
"H",11,"E2729","E2642-E2737"
"A",12,"E2730","E2642-E2737"
"B",12,"E2731","E2642-E2737"
"C",12,"E2732","E2642-E2737"
"D",12,"E2733","E2642-E2737"
"E",12,"E2734","E2642-E2737"
"F",12,"E2735","E2642-E2737"
"G",12,"E2736","E2642-E2737"
"H",12,"E2737","E2642-E2737"
"A",1,"E2738","E2738-E2833"
"B",1,"E2739","E2738-E2833"
"C",1,"E2740","E2738-E2833"
"D",1,"E2741","E2738-E2833"
"E",1,"E2742","E2738-E2833"
"F",1,"E2743","E2738-E2833"
"G",1,"E2744","E2738-E2833"
"H",1,"E2745","E2738-E2833"
"A",2,"E2746","E2738-E2833"
"B",2,"E2747","E2738-E2833"
"C",2,"E2748","E2738-E2833"
"D",2,"E2749","E2738-E2833"
"E",2,"E2750","E2738-E2833"
"F",2,"E2751","E2738-E2833"
"G",2,"E2752","E2738-E2833"
"H",2,"E2753","E2738-E2833"
"A",3,"E2754","E2738-E2833"
"B",3,"E2755","E2738-E2833"
"C",3,"E2756","E2738-E2833"
"D",3,"E2757","E2738-E2833"
"E",3,"E2758","E2738-E2833"
"F",3,"E2759","E2738-E2833"
"G",3,"E2760","E2738-E2833"
"H",3,"E2761","E2738-E2833"
"A",4,"E2762","E2738-E2833"
"B",4,"E2763","E2738-E2833"
"C",4,"E2764","E2738-E2833"
"D",4,"E2765","E2738-E2833"
"E",4,"E2766","E2738-E2833"
"F",4,"E2767","E2738-E2833"
"G",4,"E2768","E2738-E2833"
"H",4,"E2769","E2738-E2833"
"A",5,"E2770","E2738-E2833"
"B",5,"E2771","E2738-E2833"
"C",5,"E2772","E2738-E2833"
"D",5,"E2773","E2738-E2833"
"E",5,"E2774","E2738-E2833"
"F",5,"E2775","E2738-E2833"
"G",5,"E2776","E2738-E2833"
"H",5,"E2777","E2738-E2833"
"A",6,"E2778","E2738-E2833"
"B",6,"E2779","E2738-E2833"
"C",6,"E2780","E2738-E2833"
"D",6,"E2781","E2738-E2833"
"E",6,"E2782","E2738-E2833"
"F",6,"E2783","E2738-E2833"
"G",6,"E2784","E2738-E2833"
"H",6,"E2785","E2738-E2833"
"A",7,"E2786","E2738-E2833"
"B",7,"E2787","E2738-E2833"
"C",7,"E2788","E2738-E2833"
"D",7,"E2789","E2738-E2833"
"E",7,"E2790","E2738-E2833"
"F",7,"E2791","E2738-E2833"
"G",7,"E2792","E2738-E2833"
"H",7,"E2793","E2738-E2833"
"A",8,"E2794","E2738-E2833"
"B",8,"E2795","E2738-E2833"
"C",8,"E2796","E2738-E2833"
"D",8,"E2797","E2738-E2833"
"E",8,"E2798","E2738-E2833"
"F",8,"E2799","E2738-E2833"
"G",8,"E2800","E2738-E2833"
"H",8,"E2801","E2738-E2833"
"A",9,"E2802","E2738-E2833"
"B",9,"E2803","E2738-E2833"
"C",9,"E2804","E2738-E2833"
"D",9,"E2805","E2738-E2833"
"E",9,"E2806","E2738-E2833"
"F",9,"E2807","E2738-E2833"
"G",9,"E2808","E2738-E2833"
"H",9,"E2809","E2738-E2833"
"A",10,"E2810","E2738-E2833"
"B",10,"E2811","E2738-E2833"
"C",10,"E2812","E2738-E2833"
"D",10,"E2813","E2738-E2833"
"E",10,"E2814","E2738-E2833"
"F",10,"E2815","E2738-E2833"
"G",10,"E2816","E2738-E2833"
"H",10,"E2817","E2738-E2833"
"A",11,"E2818","E2738-E2833"
"B",11,"E2819","E2738-E2833"
"C",11,"E2820","E2738-E2833"
"D",11,"E2821","E2738-E2833"
"E",11,"E2822","E2738-E2833"
"F",11,"E2823","E2738-E2833"
"G",11,"E2824","E2738-E2833"
"H",11,"E2825","E2738-E2833"
"A",12,"E2826","E2738-E2833"
"B",12,"E2827","E2738-E2833"
"C",12,"E2828","E2738-E2833"
"D",12,"E2829","E2738-E2833"
"E",12,"E2830","E2738-E2833"
"F",12,"E2831","E2738-E2833"
"G",12,"E2832","E2738-E2833"
"H",12,"E2833","E2738-E2833"
"A",1,"E2834","E2834-E2900"
"B",1,"E2835","E2834-E2900"
"C",1,"E2836","E2834-E2900"
"D",1,"E2837","E2834-E2900"
"E",1,"E2838","E2834-E2900"
"F",1,"E2839","E2834-E2900"
"A",2,"E2840","E2834-E2900"
"B",2,"E2841","E2834-E2900"
"C",2,"E2842","E2834-E2900"
"D",2,"E2843","E2834-E2900"
"E",2,"E2844","E2834-E2900"
"F",2,"E2845","E2834-E2900"
"A",3,"E2846","E2834-E2900"
"B",3,"E2847","E2834-E2900"
"C",3,"E2848","E2834-E2900"
"D",3,"E2849","E2834-E2900"
"E",3,"E2850","E2834-E2900"
"F",3,"E2851","E2834-E2900"
"A",4,"E2852","E2834-E2900"
"B",4,"E2853","E2834-E2900"
"C",4,"E2854","E2834-E2900"
"D",4,"E2855","E2834-E2900"
"E",4,"E2856","E2834-E2900"
"F",4,"E2857","E2834-E2900"
"A",5,"E2858","E2834-E2900"
"B",5,"E2859","E2834-E2900"
"C",5,"E2860","E2834-E2900"
"D",5,"E2861","E2834-E2900"
"E",5,"E2862","E2834-E2900"
"F",5,"E2863","E2834-E2900"
"A",6,"E2864","E2834-E2900"
"B",6,"E2865","E2834-E2900"
"C",6,"E2866","E2834-E2900"
"D",6,"E2867","E2834-E2900"
"E",6,"E2868","E2834-E2900"
"F",6,"E2869","E2834-E2900"
"A",7,"E2870","E2834-E2900"
"B",7,"E2871","E2834-E2900"
"C",7,"E2872","E2834-E2900"
"D",7,"E2873","E2834-E2900"
"E",7,"E2874","E2834-E2900"
"F",7,"E2875","E2834-E2900"
"A",8,"E2876","E2834-E2900"
"B",8,"E2877","E2834-E2900"
"C",8,"E2878","E2834-E2900"
"D",8,"E2879","E2834-E2900"
"E",8,"E2880","E2834-E2900"
"A",9,"E2881","E2834-E2900"
"B",9,"E2882","E2834-E2900"
"C",9,"E2883","E2834-E2900"
"D",9,"E2884","E2834-E2900"
"E",9,"E2885","E2834-E2900"
"A",10,"E2886","E2834-E2900"
"B",10,"E2887","E2834-E2900"
"C",10,"E2888","E2834-E2900"
"D",10,"E2889","E2834-E2900"
"E",10,"E2890","E2834-E2900"
"A",11,"E2891","E2834-E2900"
"B",11,"E2892","E2834-E2900"
"C",11,"E2893","E2834-E2900"
"D",11,"E2894","E2834-E2900"
"E",11,"E2895","E2834-E2900"
"A",12,"E2896","E2834-E2900"
"B",12,"E2897","E2834-E2900"
"C",12,"E2898","E2834-E2900"
"D",12,"E2899","E2834-E2900"
"E",12,"E2900","E2834-E2900"
"A",1,"E2901","E2901-E2967"
"B",1,"E2902","E2901-E2967"
"C",1,"E2903","E2901-E2967"
"D",1,"E2904","E2901-E2967"
"E",1,"E2905","E2901-E2967"
"F",1,"E2906","E2901-E2967"
"A",2,"E2907","E2901-E2967"
"B",2,"E2908","E2901-E2967"
"C",2,"E2909","E2901-E2967"
"D",2,"E2910","E2901-E2967"
"E",2,"E2911","E2901-E2967"
"F",2,"E2912","E2901-E2967"
"A",3,"E2913","E2901-E2967"
"B",3,"E2914","E2901-E2967"
"C",3,"E2915","E2901-E2967"
"D",3,"E2916","E2901-E2967"
"E",3,"E2917","E2901-E2967"
"F",3,"E2918","E2901-E2967"
"A",4,"E2919","E2901-E2967"
"B",4,"E2920","E2901-E2967"
"C",4,"E2921","E2901-E2967"
"D",4,"E2922","E2901-E2967"
"E",4,"E2923","E2901-E2967"
"F",4,"E2924","E2901-E2967"
"A",5,"E2925","E2901-E2967"
"B",5,"E2926","E2901-E2967"
"C",5,"E2927","E2901-E2967"
"D",5,"E2928","E2901-E2967"
"E",5,"E2929","E2901-E2967"
"F",5,"E2930","E2901-E2967"
"A",6,"E2931","E2901-E2967"
"B",6,"E2932","E2901-E2967"
"C",6,"E2933","E2901-E2967"
"D",6,"E2934","E2901-E2967"
"E",6,"E2935","E2901-E2967"
"F",6,"E2936","E2901-E2967"
"A",7,"E2937","E2901-E2967"
"B",7,"E2938","E2901-E2967"
"C",7,"E2939","E2901-E2967"
"D",7,"E2940","E2901-E2967"
"E",7,"E2941","E2901-E2967"
"F",7,"E2942","E2901-E2967"
"A",8,"E2943","E2901-E2967"
"B",8,"E2944","E2901-E2967"
"C",8,"E2945","E2901-E2967"
"D",8,"E2946","E2901-E2967"
"E",8,"E2947","E2901-E2967"
"A",9,"E2948","E2901-E2967"
"B",9,"E2949","E2901-E2967"
"C",9,"E2950","E2901-E2967"
"D",9,"E2951","E2901-E2967"
"E",9,"E2952","E2901-E2967"
"A",10,"E2953","E2901-E2967"
"B",10,"E2954","E2901-E2967"
"C",10,"E2955","E2901-E2967"
"D",10,"E2956","E2901-E2967"
"E",10,"E2957","E2901-E2967"
"A",11,"E2958","E2901-E2967"
"B",11,"E2959","E2901-E2967"
"C",11,"E2960","E2901-E2967"
"D",11,"E2961","E2901-E2967"
"E",11,"E2962","E2901-E2967"
"A",12,"E2963","E2901-E2967"
"B",12,"E2964","E2901-E2967"
"C",12,"E2965","E2901-E2967"
"D",12,"E2966","E2901-E2967"
"E",12,"E2967","E2901-E2967"
